platform,category,product_name,selling_price,original_price,discount_percentage,rating,rating_count,review_count,seller_name,seller_type,delivery_info,delivery_days,free_delivery,is_sponsored,promotional_badges,promotional_badge_count,scarcity_message,has_scarcity_message,has_coupon,coupon_text,return_policy,has_return_policy,product_url,promotional_intensity,price_rating_mismatch,review_to_rating_ratio,urgency_score,trust_score
Snapdeal,audio,ANC3 Pro-True Wireless Bluetooth Headphone Earphones with 10 Hours of Playtime & Compatible for all Smartphones (White),385.0,385.0,92.0,3.7,199,39,,Third-party,Free Delivery,3.0,1,1,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/anc3-protrue-wireless-bluetooth-headphone/654855391287,3,0.239,0.196,5,3.48
Snapdeal,audio,"VEHOP Aura TWS Earbuds with Digital Display, BT 5.49+ENC for Clear Calling, Low Latency Gaming Wireless Headphone, 36 Hours Play, Immersive Sound, Touch Control, IPX4 & Voice Assistance",582.0,2999.0,81.0,3.8,125,25,,Third-party,Free Delivery,3.0,1,1,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/vehop-aura-tws-earbuds-with/646446875402,3,0.194,0.2,5,3.487
Snapdeal,audio,Neo M10 EARBUDS Bluetooth True Wireless (TWS) In Ear 4 Hours Playback Active Noise cancellation IPX4 NECKBAND HEADPHONE (Splash & Sweat Proof) Black,427.0,599.0,29.0,3.9,45,9,,Third-party,Free Delivery,3.0,1,1,,0,,0,0,,7 days return,1,https://www.snapdeal.com/product/neo-m10-earbuds-bluetooth-true/624176674622,1,0.064,0.2,0,4.326
Snapdeal,audio,"Wireless Earbuds Pro, Bluetooth Earphones, In-Ear Headphones; TWS Earbuds; Long Battery Life (BLACK)",382.0,3820.0,90.0,4.0,194,38,,Third-party,Free Delivery,3.0,1,1,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/wireless-earbuds-pro-bluetooth-earphones/668245947350,3,0.18,0.196,5,3.6
Snapdeal,audio,XYBEL Ultrapod In Ear Bluetooth Earbuds | TWS-Bluetooth Headphone |30 Hr PlayTime| - Pink,388.0,1999.0,81.0,4.0,199,39,,Third-party,Free Delivery,3.0,1,1,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/xybel-in-ear-tws-pink/641038777171,3,0.162,0.196,5,3.6
Snapdeal,audio,"Tws Ultrapods display bluetooth, Earbuds Pro + 4 in 1 data fast cable ,  Bluetooth Headphone + 4 in 1 charging cable",390.0,2999.0,87.0,4.0,94,18,,Third-party,Free Delivery,3.0,1,1,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/tws-ultrapods-display-bluetooth-earbuds/686345872805,3,0.174,0.191,5,3.511
Snapdeal,audio,Neo N888 EARBUDS Bluetooth True Wireless (TWS) On Ear 4 Hours Playback Active Noise cancellation IPX4(Splash & Sweat Proof) Pink,299.0,999.0,70.0,3.9,155,31,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/neo-n888-earbuds-bluetooth-true/621379218696,2,0.154,0.2,5,5.06
Snapdeal,audio,"VEHOP 161 Elite Cruze True Wireless Earbuds with 40H Playtime, ENC Crystal-Clear Calls, Fast Charging, Elegant Design, Bluetooth 5.3 Low Latency Gaming TWS, Immersive Sound, IPX5 Waterproof.",582.0,2999.0,81.0,4.0,105,21,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/vehop-161-elite-cruze-true/660390406917,2,0.162,0.2,5,4.033
Snapdeal,audio,Retail Store Master Buds True Wireless Bluetooth Earbuds–black,538.0,1499.0,64.0,5.0,139,27,,Third-party,Free Delivery,3.0,1,0,,0,,0,0,,7 days return,1,https://www.snapdeal.com/product/retail-store-master-buds-true/661501093691,0,0.0,0.194,2,5.488
Snapdeal,audio,"U7 Tws Bluetooth Airbuds, True Wireless Earbuds, Fast Charging, Deep Basss & 3D Sound, Ultra Low Latency",390.0,1999.0,80.0,4.2,137,27,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/u7-tws-bluetooth-airbuds-true/685023888735,2,0.128,0.197,5,4.165
Snapdeal,audio,"VERONIC NORD Buds 3 Truly Wireless in Ear Earbuds with 50H Playtime, AI-ENC Mic, 45ms Low Latency Gaming, 13mm Bass Drivers, Type-C Fast Charging, Made in India, Touch Controls, IPX5 Ear Buds TWS",622.0,2999.0,79.0,4.1,91,18,,Third-party,Free Delivery,3.0,1,1,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/veronic-nord-buds-3-truly/652030996685,3,0.142,0.198,5,3.544
Snapdeal,audio,COREGENIX Newly Launched GQ-03 Truly Wireless Earbuds TWS | Upto 120Hrs Use time | Bluetooth V5.3 | Quad Mics with AI-ENC | 40ms Low Latency Gaming |Time Display | Week Display | Breathing LED Lights,653.0,2999.0,78.0,3.5,84,16,,Third-party,Free Delivery,3.0,1,1,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/coregenix-newly-launched-gq03-truly/670839044253,3,0.234,0.19,5,3.289
Snapdeal,audio,"VERONIC 91 PRO Wireless Earbuds with 45Hrs Playtime, AI-ENC Mic, Bluetooth 5.3 with Low Latency Gaming, 13mm Bass Drivers, Type-C Fast Charging, Touch Controls, IPX5 Waterproof TWS",596.0,2999.0,80.0,5.0,186,37,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/veronic-91-pro-wireless-earbuds/639279272338,2,0.0,0.199,5,4.5
Snapdeal,audio,"VEHOP 161 Elite Cruze True Wireless Earbuds with 40H Playtime, ENC Crystal-Clear Calls, Fast Charging, Elegant Design, Bluetooth 5.3 Low Latency Gaming TWS, Immersive Sound, IPX5 Waterproof.",599.0,2999.0,80.0,4.1,92,18,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/vehop-161-elite-cruze-true/651223289384,2,0.144,0.196,5,4.047
Snapdeal,audio,"VERONIC Q86 Aura TWS Earbuds with Digital Display, BT 5.49+ENC for Clear Calling, Low Latency Gaming Wireless Headphone, 36 Hours Play, Immersive Sound, Touch Control, IPX4 & Voice Assistance.",596.0,2999.0,80.0,4.1,246,49,,Third-party,Free Delivery,3.0,1,1,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/veronic-q86-aura-tws-earbuds/662484217749,3,0.144,0.199,5,3.64
Snapdeal,audio,"VEHOP Shine Pro Truly Wireless in Ear Earbuds with 50H Playtime, AI-ENC Mic, 45ms Low Latency Gaming, 13mm Bass Drivers, Type-C Fast Charging, Made in India, Touch Controls, IPX5 Ear Buds TWS",624.0,2999.0,79.0,3.7,188,37,,Third-party,Free Delivery,3.0,1,1,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/vehop-shine-pro-truly-wireless/686933441037,3,0.205,0.197,5,3.48
Snapdeal,audio,"VERONIC Earbuds Bluetooth True Wireless (TWS) In Ear 30 Hours Playback Fast charging,Dual pairing IPX4(Splash & Sweat Proof) Black",681.0,2999.0,77.0,3.6,64,12,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/veronic-earbuds-bluetooth-true-wireless/622097005693,2,0.216,0.188,5,3.775
Snapdeal,audio,NEO Wireless Earbuds Pro Bluetooth Earphone TWS Earbuds With Mini Bluetooth Speaker,476.0,999.0,52.0,4.1,104,20,,Third-party,Free Delivery,3.0,1,0,,0,,0,0,,7 days return,1,https://www.snapdeal.com/product/neo-wireless-earbuds-pro-bluetooth/673417754613,0,0.094,0.192,0,5.071
Snapdeal,audio,XYBEL Wireless Earbuds In Ear TWS White,420.0,1999.0,79.0,4.0,36,7,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/xybel-in-ear-tws-white/633654204895,2,0.158,0.194,5,3.822
Snapdeal,audio,"VERONIC T110 Truly Wireless in Ear Earbuds with 38Hrs Playtime, AI-ENC Mic, Bluetooth 5.4 with Low Latency Gaming, 13mm Bass Drivers, Type-C Fast Charging, Touch Controls, IPX5 Waterproof TWS",596.0,2999.0,80.0,3.7,141,28,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/veronic-t110-truly-wireless-in/684533064908,2,0.208,0.199,5,3.971
Snapdeal,audio,M19 Wireless Earbuds TWS 5.1 Dual Touch Mini Compact Playtime with Fast Charging Sweat-Proof  Bluetooth Headphones  (Black),405.0,405.0,94.0,3.8,200,40,,Third-party,Free Delivery,3.0,1,1,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/m19-wireless-earbuds-tws-51/670486880924,3,0.226,0.2,5,3.52
Snapdeal,audio,"VEHOP NORD Buds 3 Truly Wireless in Ear Earbuds with 50H Playtime, AI-ENC Mic, 45ms Low Latency Gaming, 13mm Bass Drivers, Type-C Fast Charging, Made in India, Touch Controls, IPX5 Ear Buds TWS",607.0,2999.0,80.0,3.8,100,20,,Third-party,Free Delivery,3.0,1,1,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/vehop-nord-buds-3-truly/623569428095,3,0.192,0.2,5,3.443
Snapdeal,audio,COREGENIX Pro 60 Truly Wireless Earbuds TWS | ENC & High Bass | Upto 30 Hrs Playtime | Bluetooth V5.3 | Quad Mics with AI-ENC | 40ms Low Latency Gaming | Gaming Beast for Android & iOS,681.0,1999.0,66.0,4.1,137,27,,Third-party,Free Delivery,3.0,1,1,Great Offer,1,,0,0,,7 days return,1,https://www.snapdeal.com/product/coregenix-pro-60-truly-wireless/639430892817,2,0.119,0.197,2,4.625
Snapdeal,audio,"U7 True Wireless Earbuds, Upto 30Hr Playtime Fast Charging Dual Pairing, Gaming + T-900 Ultra Smartwatch Campatible for IOS & Android -Bluetooth Call, Fitness Tracker",733.0,1999.0,63.0,4.0,115,23,,Third-party,Free Delivery,3.0,1,0,,0,,0,0,,7 days return,1,https://www.snapdeal.com/product/u7-true-wireless-earbuds-upto/638136213335,0,0.126,0.2,2,5.051
Snapdeal,audio,M19 TWS  Earbuds Bluetooth 5.1 Wireless headset  with 2200mAh Power Bank Case & LED Display (Black),401.0,401.0,92.0,4.5,204,40,,Third-party,Free Delivery,3.0,1,1,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/m19-tws-earbuds-bluetooth-51/679792935514,3,0.092,0.196,5,3.8
Snapdeal,wearables,OLIVEOPS T-800 OR Orange Smart Watch,464.0,2499.0,81.0,4.0,176,35,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/oliveops-oliveops-t800-or-orange/632591314714,2,0.162,0.199,5,4.1
Snapdeal,wearables,OLIVEOPS Combo Black Smart Watch,632.0,3999.0,84.0,3.7,229,45,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/oliveops-combo-black-smart-watch/641887020086,2,0.218,0.197,5,3.98
Snapdeal,wearables,The Shopoholic Black Silicon Digital Men's Watch,323.0,999.0,68.0,4.0,161,32,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,,0,0,,7 days return,1,https://www.snapdeal.com/product/the-shopoholic-black-silicon-digital/647992181652,1,0.136,0.199,2,5.1
Snapdeal,wearables,OLIVEOPS Combo Orange Smart Watch,632.0,3999.0,84.0,3.6,222,44,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/oliveops-combo-orange-smart-watch/665536195563,2,0.235,0.198,5,3.94
Snapdeal,wearables,COREGENIX ULTRA Premium METAL Silver Smart Watch,820.0,4999.0,84.0,3.8,194,38,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/coregenix-ultra-metal-silver-smart/620376679471,2,0.202,0.196,5,4.02
Snapdeal,wearables,The Shopoholic Black Silicon Digital Men's Watch,276.0,999.0,72.0,1.0,85,17,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/the-shopoholic-black-silicon-digital/643943676648,2,0.576,0.2,5,2.791
Snapdeal,wearables,DECLASSE Green Silicon Digital Men's Watch,213.0,499.0,57.0,5.0,109,21,,Third-party,Free Delivery,3.0,1,0,,0,,0,0,,7 days return,1,https://www.snapdeal.com/product/declasse-1-resin-digital-mens/626618835616,0,0.0,0.193,0,5.44
Snapdeal,wearables,COREGENIX Watch-8 Large Display Black Smart Watch,702.0,2999.0,77.0,4.0,82,16,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/coregenix-watch8-large-display-black/652032692636,2,0.154,0.195,5,3.984
Snapdeal,wearables,"VERONIC Ultra Watch with HD Display, Calling Black Smart Watch",660.0,3999.0,83.0,3.7,147,29,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/veronic-ultra-watch-with-hd/649256436843,2,0.216,0.197,5,3.979
Snapdeal,wearables,Aglance - Black Silicon Analog Men's Watch,348.0,1499.0,77.0,3.6,190,38,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/aglance-black-silicon-analog-mens/650863251543,2,0.216,0.2,5,3.94
Snapdeal,wearables,OLIVEOPS T-800 BL Black Smart Watch,464.0,2499.0,81.0,4.0,106,21,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/oliveops-t800-bl-black-smart/640836102216,2,0.162,0.198,5,4.035
Snapdeal,wearables,Cosmic - Multicolor Silicon Digital Men's Watch,429.0,899.0,52.0,5.0,173,34,,Third-party,Free Delivery,3.0,1,0,,0,,0,0,,7 days return,1,https://www.snapdeal.com/product/cosmic-multicolor-silicon-digital-mens/628952372969,0,0.0,0.197,0,5.5
Snapdeal,wearables,"VEhop Ultra Watch with BT Calling, HD Display Black Smart Watch",623.0,4999.0,88.0,4.0,37,7,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/vehop-ultra-watch-with-bt/656634934527,2,0.176,0.189,5,3.828
Snapdeal,wearables,Aglance - Red Silicon Analog Men's Watch,311.0,1499.0,79.0,4.0,50,10,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/aglance-red-silicon-analog-mens/680403229467,2,0.158,0.2,5,3.886
Snapdeal,wearables,HMXT Silver Stainless Steel Analog Men's Watch,315.0,999.0,68.0,4.2,235,47,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,,0,0,,7 days return,1,https://www.snapdeal.com/product/hmxt-silver-stainless-steel-analog/657944400288,1,0.109,0.2,2,5.18
Snapdeal,wearables,OLIVE OPS - BT Calling Smart Watch with Strap Upto 4 hours Backup ( BLACK ),424.0,1499.0,72.0,3.8,211,42,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/olive-ops-bt-calling-smart/619784771064,2,0.173,0.199,5,4.02
Snapdeal,wearables,Aglance - Red Silicon Analog Men's Watch,213.0,999.0,79.0,4.0,169,33,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/aglance-red-silicon-analog-mens/628956264991,2,0.158,0.195,5,4.1
Snapdeal,wearables,newmen - Light Grey PU Analog Men's Watch,202.0,899.0,78.0,5.0,112,22,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/newmen-light-grey-pu-analog/663988377173,2,0.0,0.196,5,4.445
Snapdeal,wearables,GMPex Ultra Smartwatch with 7 Straps Calling Bluetooth Fitness,636.0,1399.0,55.0,4.0,228,45,,Third-party,Free Delivery,3.0,1,0,,0,,0,0,,7 days return,1,https://www.snapdeal.com/product/gmpex-ultra-smartwatch-with-7/651731919427,0,0.11,0.197,0,5.1
Snapdeal,wearables,Viser Black Silicon Digital Men's Watch,221.0,999.0,78.0,4.3,238,47,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/viser-black-silicon-digital-mens/680971952030,2,0.109,0.197,5,4.22
Snapdeal,wearables,Premium Gold Bluetooth Calling Touchscreen Wireless Charging with Fitness Health Sports Music,539.0,1999.0,73.0,3.7,137,27,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/premium-gold-bluetooth-calling-touchscreen/671905092115,2,0.19,0.197,5,3.965
Snapdeal,wearables,newmen - Silver Stainless Steel Analog Men's Watch,220.0,799.0,72.0,4.3,110,22,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/newmen-2033-stainless-steel-analog/634365910066,2,0.101,0.2,5,4.162
Snapdeal,wearables,"SKYRISE Ultra Max Golden Edition Smartwatch | Heart Rate | Steps | Wireless Charging Smartwatch (Golden Strap, 2.09 Inch Big Sunlight Proof Display)",570.0,4999.0,89.0,3.8,165,33,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/skyrise-ultra-max-golden-edition/682725321426,2,0.214,0.2,5,4.02
Snapdeal,wearables,"T 800 Ultra Smart Watch 1.99 Inches HD Display,Metal Body,Water Resistance,Bluetooth Calling,Wireless Charging with Activity Tracker,WiFi,GPS,Email,Compatible with All Android (Black Colour)",409.0,1299.0,69.0,3.5,66,13,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,,0,0,,7 days return,1,https://www.snapdeal.com/product/t-800-ultra-smart-watch/675881390985,1,0.207,0.197,2,4.741
Snapdeal,wearables,"4-Tube Yoga Pedal Pull Reducer Puller Resistance Band, Crossfit Exercise Fitness",205.0,999.0,79.0,3.9,179,35,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/4tube-yoga-pedal-pull-reducer/675097234524,2,0.174,0.196,5,4.06
Snapdeal,wearables,"Resistance Bands Resistance Tube for Stretching, Exercise and Workout Toning Tube Resistance Rope Set 11 Stackable Kit, Pack of 1",314.0,1099.0,71.0,3.6,83,16,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/resistance-bands-resistance-tube-for/622239572056,2,0.199,0.193,5,3.826
Snapdeal,wearables,Gym Power Resistance Band Set for Workout 112x02x02 CM  11 Pieces (RB-11),252.0,999.0,75.0,4.0,240,48,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/gym-power-resistance-band-set/672217336250,2,0.15,0.2,5,4.1
Snapdeal,wearables,"VARKAUS 11 Pcs Portable Fitness Exercise Bands with Handles, Training Tubes with Anchor and Ankle Straps for Resistance Training, Home",244.0,999.0,76.0,3.9,203,40,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/varkaus-11-pcs-portable-fitness/648853066288,2,0.167,0.197,5,4.06
Snapdeal,wearables,"Resistance Hip Loop Bands for Legs, Butt, Thighs & Glutes Exercises, Anti-Slip Fabric Workout Bands for Men/Women, Pack of 1",200.0,599.0,67.0,5.0,160,32,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,,0,0,,7 days return,1,https://www.snapdeal.com/product/resistance-hip-loop-bands-for/662574961079,1,0.0,0.2,2,5.5
Snapdeal,wearables,"Premium Double Toning Resistance Tube Pull Rope Elastic Rubber Exercise Band for Stretching, Workout, Home Gym and Toning with Heavy Quality D Shaped Handles (Black), Pack of 1",175.0,599.0,71.0,4.4,102,20,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/premium-double-toning-resistance-tube/629362513499,2,0.085,0.196,5,4.187
Snapdeal,wearables,Wrist Support with Thumb Loop Strap Wrist Support Gym Men Training Wrist Band/Wrist Band for Men Gym/Wrist Supporter for Gym,167.0,799.0,79.0,5.0,235,47,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/wrist-support-with-thumb-loop/675214868198,2,0.0,0.2,5,4.5
Snapdeal,wearables,"Thera band Yellow Thin/Light Resistance Latex Free Exercise Band 6 Feet(Length) x 4 Inches(Width), Pack of 1 Green",189.0,699.0,73.0,3.8,141,28,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/thera-band-yellow-thinlight-resistance/660218883971,2,0.175,0.199,5,4.011
Snapdeal,wearables,Thera Band,230.0,999.0,77.0,3.8,160,32,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/thera-band/678738933739,2,0.185,0.2,5,4.02
Snapdeal,wearables,"Double Toning Resistance Tube Heavy Quality Exercise Band for Stretching, Full Body Workout, Home Gym and Toning with Bag for Men and Women, Pack of 1",175.0,599.0,71.0,4.4,239,47,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/double-toning-resistance-tube-heavy/631538508512,2,0.085,0.197,5,4.26
Snapdeal,wearables,"Wrist Band for Men & Women, Wrist Supporter for Gym Wrist Wrap, Straps Gym Accessories for Men for Hand Grip & Wrist Support While Workout & muscle relaxation, Pack of 1",167.0,799.0,79.0,4.1,222,44,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/wrist-band-for-men-women/647113454630,2,0.142,0.198,5,4.14
Snapdeal,wearables,"Resistance Bands 11 pcs Set, Stretching and Exercise, Toning Tube kit with Door Anchor, Foam Handles, Leg Ankle Strap",307.0,1499.0,80.0,3.7,205,41,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/resistance-bands-11-pcs-set/685119406823,2,0.208,0.2,5,3.98
Snapdeal,wearables,"Double Toning Tube Exercise Resistance Toning Tube Bands with Handle Workout Band Physical Therapy Strength Training Resistance Pilates Tube Band Equipment Workout (Black), Pack of 1",175.0,599.0,71.0,4.6,143,28,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/double-toning-tube-exercise-resistance/627008309096,2,0.057,0.196,5,4.334
Snapdeal,wearables,11Pc Resistance BandElastic Rubber Rope Sport Expander Bodybuilding Exercise Set,252.0,999.0,75.0,5.0,126,25,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/11pc-resistance-bandelastic-rubber-rope/677684810870,2,0.0,0.198,5,4.469
Snapdeal,wearables,"Double Toning Resistance Tube Pull Rope Elastic Rubber Exercise Band for Stretching, Workout, Home Gym and Toning with D Shaped Handles (Grey), Pack of 1",175.0,499.0,65.0,4.3,197,39,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,,0,0,,7 days return,1,https://www.snapdeal.com/product/double-toning-resistance-tube-pull/668454142190,1,0.091,0.198,2,5.22
Snapdeal,wearables,"Resistance Band 4-Rubber Tube Yoga Pedal Puller Elastic Pull Rope, Tension Rope",244.0,999.0,76.0,4.9,123,24,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/resistance-band-4rubber-tube-yoga/682524842247,2,0.015,0.195,5,4.424
Snapdeal,wearables,"Double Toning Resistance Tube | Heavy Quality Exercise Band for Stretching, Full Body Workout Band, Home & Gym Toning Tube for Men and Women, Pack of 1",175.0,499.0,65.0,4.6,70,14,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,,0,0,,7 days return,1,https://www.snapdeal.com/product/double-toning-resistance-tube-heavy/637551446134,1,0.052,0.2,2,5.193
Snapdeal,wearables,"Thera Band Resistance Bands for Workout for Men and Women Resistance Band Set & Exercise Band for Home Gym Fitness Pull Up Band & Toning Band 100% Natural, (Red) Pack of 1",231.0,799.0,71.0,4.1,35,7,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/thera-band-resistance-bands-for/661306980596,2,0.128,0.2,5,3.857
Snapdeal,wearables,"Double Toning Resistance Tube Pull Rope Elastic Rubber Exercise Band for Stretching, Workout, Home Gym and Toning with Heavy Quality D Shaped Handles, Pack of 1",175.0,599.0,71.0,4.4,194,38,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/double-toning-resistance-tube-pull/622524460332,2,0.085,0.196,5,4.26
Snapdeal,wearables,Pull Reducer Training Bands-4Tubes Body Pedal Exerciser Yoga,283.0,999.0,72.0,3.8,165,33,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/pull-reducer-training-bands4tubes-body/655665804288,2,0.173,0.2,5,4.02
Snapdeal,wearables,"Double Toning Tube Resistance Band for Workout for Men & Women, Exercise Bands with Heavy Quality Grip (Pack of 1)",175.0,599.0,71.0,5.0,74,14,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/double-toning-tube-resistance-band/619957062969,2,0.0,0.189,5,4.363
Snapdeal,wearables,"Resistance Bands 11 pcs Set, Stretching and Exercise, Toning Tube kit with Door Anchor, Foam Handles, Leg Ankle Strap and Carry Bag and Box Packaging for Men and Women Workout at Home and Gym",307.0,1299.0,76.0,4.1,196,39,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/resistance-bands-11-pcs-set/670139708917,2,0.137,0.199,5,4.14
Snapdeal,wearables,ProTone Triple Tube Resistance Band with Ergonomic EVA Foam Handles,361.0,999.0,64.0,4.0,157,31,,Third-party,Free Delivery,3.0,1,0,,0,,0,0,,7 days return,1,https://www.snapdeal.com/product/protone-triple-tube-resistance-band/618527531271,0,0.128,0.197,2,5.1
Snapdeal,wearables,"Home Gym Resistance Bands   11 PCS Set for Workout - Exercise - Stretching - Toning Tube Kit with Foam Handles, Door Anchor & Ankle Strap for Men & Women, Pack of 1",314.0,1099.0,71.0,4.0,106,21,,Third-party,Free Delivery,3.0,1,0,Great Offer,1,Limited Period Offer,1,0,,7 days return,1,https://www.snapdeal.com/product/home-gym-resistance-bands-11/670839744851,2,0.142,0.198,5,4.035
