platform,category,product_name,selling_price,original_price,discount_percentage,rating,rating_count,review_count,seller_name,seller_type,delivery_info,delivery_days,free_delivery,is_sponsored,promotional_badges,promotional_badge_count,scarcity_message,has_scarcity_message,has_coupon,coupon_text,return_policy,has_return_policy,product_url
Snapdeal,fashion,VEXIMO Men Stylish Chunky Sneakers Black Men's Lifestyle Shoes,500.0,2499.0,80.0,4.3,151,30,,Third-party,Free Delivery,3,True,False,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/veximo-men-stylish-chunky-sneakers/620680306319
Snapdeal,fashion,Neemans The Everyday Basic Sneakers Blue Men's Slip-on Shoes,1099.0,3299.0,67.0,4.2,75,15,,Third-party,Free Delivery,3,True,False,Great Offer,1,,False,False,,7 days return,True,https://www.snapdeal.com/product/neemans-the-everyday-basic-sneakers/652178902402
Snapdeal,fashion,UniStar Sneakers Black Casual Shoes,550.0,849.0,35.0,4.1,45,9,,Third-party,Free Delivery,3,True,False,,0,,False,False,,7 days return,True,https://www.snapdeal.com/product/unistar-sneakers-black-casual-shoes/665434476582
Snapdeal,fashion,Xtoon Men's Stylish Embossed Pattern Casual Sneakers White Men's,499.0,1999.0,75.0,4.4,59,11,,Third-party,Free Delivery,3,True,False,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/xtoon-mens-stylish-embossed-pattern/8070451180786371567
Snapdeal,fashion,Bersache Casual Sneaker shoe for Men White Men's Outdoor Shoes,1024.0,4999.0,80.0,4.3,161,32,,Third-party,Free Delivery,3,True,False,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/bersache-casual-sneaker-shoe-for/5764608201900503062
Snapdeal,fashion,"Rolus latest,Stylish & lightweight - Red Men's Sneakers",609.0,1999.0,70.0,4.0,122,24,,Third-party,Free Delivery,3,True,False,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/rolus-1-pair-sports-shoes/8070451215781104720
Snapdeal,fashion,Neemans The Everyday Basic Sneakers Beige Men's Slip-on Shoes,1099.0,3299.0,67.0,4.3,217,43,,Third-party,Free Delivery,3,True,False,Great Offer,1,,False,False,,7 days return,True,https://www.snapdeal.com/product/neemans-the-everyday-basic-sneakers/664346965541
Snapdeal,fashion,Xtoon Comfortable trendy Sneaker Black Men's Outdoor Shoes,499.0,1499.0,67.0,3.8,196,39,,Third-party,Free Delivery,3,True,False,Great Offer,1,,False,False,,7 days return,True,https://www.snapdeal.com/product/xtoon-grey-mens-outdoor-shoes/6917529691698133644
Snapdeal,fashion,BXXY Casual Buckle Slip-On Sneaker White Men's Lifestyle Shoes,1282.0,4999.0,74.0,4.0,194,38,,Third-party,Free Delivery,3,True,False,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/bxxy-casual-buckle-slipon-sneaker/6917529646933494658
Snapdeal,fashion,Figor Stylish/Comfortable - Multi Color Men's Sneakers,479.0,1499.0,68.0,4.2,125,25,,Third-party,Free Delivery,3,True,False,Great Offer,1,,False,False,,7 days return,True,https://www.snapdeal.com/product/figor-stylishcomfortable-multi-color-mens/672520082330
Snapdeal,fashion,Neemans The Everyday Basic Sneakers Grey Men's Slip-on Shoes,1099.0,3299.0,67.0,4.4,190,38,,Third-party,Free Delivery,3,True,False,Great Offer,1,,False,False,,7 days return,True,https://www.snapdeal.com/product/neemans-the-everyday-basic-sneakers/672825318362
Snapdeal,fashion,pocyshoes White casual trendy lightweight sneaker men White Men's,500.0,1600.0,69.0,4.0,185,37,,Third-party,Free Delivery,3,True,False,Great Offer,1,,False,False,,7 days return,True,https://www.snapdeal.com/product/pocyshoes-white-casual-trendy-lightweight/650411791404
Snapdeal,fashion,Neemans Beige Men's,1099.0,2999.0,63.0,3.7,212,42,,Third-party,Free Delivery,3,True,False,,0,,False,False,,7 days return,True,https://www.snapdeal.com/product/neemans-sneakers-beige-casual-shoes/637874373339
Snapdeal,fashion,Aadi Sneakers Gray Casual Shoes,403.0,999.0,60.0,4.3,40,8,,Third-party,Free Delivery,3,True,True,,0,,False,False,,7 days return,True,https://www.snapdeal.com/product/aadi-sneakers-gray-casual-shoes/632312737149
Snapdeal,fashion,Neemans The Everyday Basic Sneakers Grey Men's Slip-on Shoes,1099.0,3299.0,67.0,4.4,45,9,,Third-party,Free Delivery,3,True,False,Great Offer,1,,False,False,,7 days return,True,https://www.snapdeal.com/product/neemans-the-everyday-basic-sneakers/672825318362
Snapdeal,fashion,Figor Stylish/Comfortable - Multi Color Men's Sneakers,479.0,1499.0,68.0,4.2,68,13,,Third-party,Free Delivery,3,True,False,Great Offer,1,,False,False,,7 days return,True,https://www.snapdeal.com/product/figor-stylishcomfortable-multi-color-mens/672520082330
Snapdeal,fashion,Bersache Casual Sneaker shoe for Men Navy Men's Outdoor Shoes,1024.0,4999.0,80.0,4.3,103,20,,Third-party,Free Delivery,3,True,False,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/bersache-casual-sneaker-shoe-for/6917529706507350038
Snapdeal,fashion,Xtoon Comfortable trendy Sneaker Red Men's Outdoor Shoes,499.0,1499.0,67.0,3.8,174,34,,Third-party,Free Delivery,3,True,False,Great Offer,1,,False,False,,7 days return,True,https://www.snapdeal.com/product/xtoon-grey-mens-outdoor-shoes/8070451196304980620
Snapdeal,fashion,Liberty - Black Men's Sneakers,2499.0,2499.0,0.0,5.0,214,42,,Third-party,Free Delivery,3,True,False,,0,,False,False,,7 days return,True,https://www.snapdeal.com/product/liberty-blue-mens-sneakers/5188147434956372512
Snapdeal,audio,M19 Bluetooth 5.1 Earbuds in-Ear TWS Stereo Headphones with Smart LED,313.0,800.0,61.0,4.1,177,35,,Third-party,Free Delivery,3,True,True,,0,,False,False,,7 days return,True,https://www.snapdeal.com/product/m19-bluetooth-51-earbuds-inear/651368261598
Snapdeal,audio,"U7 Tws Headphone, 30 hours of Playback and Deep Bass, Gaming, Fast Charging & Low Latency IPX7 (Water Resistant)",370.0,1999.0,81.0,4.2,87,17,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/u7-tws-headphone-30-hours/630741700407
Snapdeal,audio,"Wireless Earbuds Pro, Bluetooth Earphones, In-Ear Headphones; TWS Earbuds; Long Battery Life (BLACK)",459.0,3999.0,89.0,4.0,40,8,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/wireless-earbuds-pro-bluetooth-earphones/661706299492
Snapdeal,audio,"VEHOP S300 OWS Open Ear Wireless Earbuds with Display, ENC Mic for Crystal-Clear Calls, 60hr Playtime with Type-C Fast Charging, BT5.4 Gaming Bluetooth Earphones, Touch Control Sports Headphone.",624.0,2999.0,79.0,3.7,174,34,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/vehop-s300-ows-open-ear/625484229302
Snapdeal,audio,MECROLINK ANC10 Buds pods Earbuds 12 Hours Playtime Bluetooth Wireless Headphones Earphone Bluetooth Headset,379.0,3600.0,89.0,3.8,233,46,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/mecrolink-anc10-buds-pods-earbuds/661785349048
Snapdeal,audio,XYBEL Ultrapod In Ear Bluetooth Earbuds|TWS-Bluetooth Headphone|30 Hr PlayTime -Green,390.0,1999.0,80.0,4.1,222,44,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/xybel-in-ear-tws-green/682827488918
Snapdeal,audio,M19 Wireless Earbuds Headset Earbuds TWS Earphone Touch Control Mirror Digital Display Bluetooth 5.1 Headphones with Microphone (black),370.0,1699.0,78.0,4.1,86,17,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/m19-wireless-earbuds-headset-earbuds/624314575439
Snapdeal,audio,"U7 True Wireless Bluetooth Headphone, Upto 30Hr Playtime Fast Charging, Dual Pairing & Gaming (Sweat Proof)",350.0,1999.0,82.0,3.9,92,18,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/u7-true-wireless-bluetooth-headphone/667193145557
Snapdeal,audio,"Tws Ultrapods display bluetooth, Earbuds Pro + 3 in 1 data fast cable ,  Bluetooth Headphone + 3  in 1 charging cable",389.0,2999.0,87.0,4.0,195,39,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/tws-ultrapods-display-bluetooth-earbuds/671461908139
Snapdeal,audio,"A10 PRO WHITE Bluetooth Headphones with 15 Hours Playtime with 10mm Drivers, Rich Music Experience, BT 5.3v, Type C Fast Charging,  EarBUDS & IPX4 Water Resistant",467.0,4999.0,91.0,3.7,179,35,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/a10-pro-white-bluetooth-headphones/685058863642
Snapdeal,audio,"VEHOP S300 OWS Open Ear Wireless Earbuds with Display, ENC Mic for Crystal-Clear Calls, 60hr Playtime with Type-C Fast Charging, BT5.4 Gaming Bluetooth Earphones, Touch Control Sports Headphone.",624.0,2999.0,79.0,4.0,137,27,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/vehop-s300-ows-open-ear/633661171390
Snapdeal,audio,M10 Earbuds TWS 5.1 Large Screen Dual LED Digital Display Touch Bluetooth Headphones Mini Compact Portable Sports Waterproof in Ear Earphones,379.0,2999.0,87.0,5.0,126,25,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/m10-earbuds-tws-51-large/648512315673
Snapdeal,audio,MECROLINK Wireless Earbuds Bluetooth 5.3 TWS Earphones Full Touch Control Headphones Built-in Microphone Immersive Sound Quality Ensure Fast Stable & Connection Smart Headset Sports Bud (WHITE),379.0,3600.0,89.0,3.8,161,32,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/mecrolink-wireless-earbuds-bluetooth-53/650723103145
Snapdeal,audio,"Tws bluetooth, Earbuds Pro + 3 in 1 data fast cable ,  Bluetooth Headphone + 3 in 1 charging cable",390.0,2999.0,87.0,5.0,109,21,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/tws-bluetooth-earbuds-pro-3/621719974774
Snapdeal,audio,ANC3 Pro-True Wireless Bluetooth Headphone Earphones with 10 Hours of Playtime & Compatible for all Smartphones (White),385.0,4999.0,92.0,3.7,199,39,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/anc3-protrue-wireless-bluetooth-headphone/654855391287
Snapdeal,audio,"VEHOP Aura TWS Earbuds with Digital Display, BT 5.49+ENC for Clear Calling, Low Latency Gaming Wireless Headphone, 36 Hours Play, Immersive Sound, Touch Control, IPX4 & Voice Assistance",582.0,2999.0,81.0,3.8,125,25,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/vehop-aura-tws-earbuds-with/646446875402
Snapdeal,audio,Neo M10 EARBUDS Bluetooth True Wireless (TWS) In Ear 4 Hours Playback Active Noise cancellation IPX4 NECKBAND HEADPHONE (Splash & Sweat Proof) Black,427.0,599.0,29.0,3.9,45,9,,Third-party,Free Delivery,3,True,True,,0,,False,False,,7 days return,True,https://www.snapdeal.com/product/neo-m10-earbuds-bluetooth-true/624176674622
Snapdeal,audio,"Wireless Earbuds Pro, Bluetooth Earphones, In-Ear Headphones; TWS Earbuds; Long Battery Life (BLACK)",382.0,3999.0,90.0,4.0,194,38,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/wireless-earbuds-pro-bluetooth-earphones/668245947350
Snapdeal,audio,XYBEL Ultrapod In Ear Bluetooth Earbuds | TWS-Bluetooth Headphone |30 Hr PlayTime| - Pink,388.0,1999.0,81.0,4.0,199,39,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/xybel-in-ear-tws-pink/641038777171
Snapdeal,audio,"Tws Ultrapods display bluetooth, Earbuds Pro + 3 in 1 data fast cable ,  Bluetooth Headphone + 3  in 1 charging cable",389.0,2999.0,87.0,4.0,243,48,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/tws-ultrapods-display-bluetooth-earbuds/636394818425
Snapdeal,audio,ANC3 Pro-True Wireless Bluetooth Headphone Earphones with 10 Hours of Playtime & Compatible for all Smartphones (White),385.0,4999.0,92.0,3.7,80,16,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/anc3-protrue-wireless-bluetooth-headphone/654855391287
Snapdeal,audio,"Tws bluetooth, Earbuds Pro + 3 in 1 data fast cable ,  Bluetooth Headphone + 3 in 1 charging cable",390.0,2999.0,87.0,5.0,61,12,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/tws-bluetooth-earbuds-pro-3/621719974774
Snapdeal,audio,XYBEL Ultrapod In Ear Bluetooth Earbuds|TWS-Bluetooth Headphone|30 Hr PlayTime -Green,390.0,1999.0,80.0,4.1,98,19,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/xybel-in-ear-tws-green/682827488918
Snapdeal,audio,"Tws Ultrapods display bluetooth, Earbuds Pro + 4 in 1 data fast cable ,  Bluetooth Headphone + 4 in 1 charging cable",390.0,2999.0,87.0,4.0,94,18,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/tws-ultrapods-display-bluetooth-earbuds/686345872805
Snapdeal,audio,MECROLINK Wireless Earbuds Bluetooth 5.3 TWS Earphones Full Touch Control Headphones Built-in Microphone Immersive Sound Quality Ensure Fast Stable & Connection Smart Headset Sports Bud (WHITE),379.0,3600.0,89.0,3.8,70,14,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/mecrolink-wireless-earbuds-bluetooth-53/650723103145
Snapdeal,audio,"Tws Ultrapods display bluetooth, Earbuds Pro + 3 in 1 data fast cable ,  Bluetooth Headphone + 3  in 1 charging cable",389.0,2999.0,87.0,4.0,146,29,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/tws-ultrapods-display-bluetooth-earbuds/636394818425
Snapdeal,audio,Neo N888 EARBUDS Bluetooth True Wireless (TWS) On Ear 4 Hours Playback Active Noise cancellation IPX4(Splash & Sweat Proof) Pink,299.0,999.0,70.0,3.9,155,31,,Third-party,Free Delivery,3,True,False,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/neo-n888-earbuds-bluetooth-true/621379218696
Snapdeal,audio,"VEHOP 161 Elite Cruze True Wireless Earbuds with 40H Playtime, ENC Crystal-Clear Calls, Fast Charging, Elegant Design, Bluetooth 5.3 Low Latency Gaming TWS, Immersive Sound, IPX5 Waterproof.",582.0,2999.0,81.0,4.0,105,21,,Third-party,Free Delivery,3,True,False,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/vehop-161-elite-cruze-true/660390406917
Snapdeal,audio,Retail Store Master Buds True Wireless Bluetooth Earbuds–black,538.0,1499.0,64.0,5.0,139,27,,Third-party,Free Delivery,3,True,False,,0,,False,False,,7 days return,True,https://www.snapdeal.com/product/retail-store-master-buds-true/661501093691
Snapdeal,audio,"VEHOP S300 OWS Open Ear Wireless Earbuds with Display, ENC Mic for Crystal-Clear Calls, 60hr Playtime with Type-C Fast Charging, BT5.4 Gaming Bluetooth Earphones, Touch Control Sports Headphone.",624.0,2999.0,79.0,3.8,112,22,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/vehop-s300-ows-open-ear/634939266238
Snapdeal,audio,"U7 Tws Bluetooth Airbuds, True Wireless Earbuds, Fast Charging, Deep Basss & 3D Sound, Ultra Low Latency",390.0,1999.0,80.0,4.2,137,27,,Third-party,Free Delivery,3,True,False,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/u7-tws-bluetooth-airbuds-true/685023888735
Snapdeal,audio,"VERONIC NORD Buds 3 Truly Wireless in Ear Earbuds with 50H Playtime, AI-ENC Mic, 45ms Low Latency Gaming, 13mm Bass Drivers, Type-C Fast Charging, Made in India, Touch Controls, IPX5 Ear Buds TWS",622.0,2999.0,79.0,4.1,91,18,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/veronic-nord-buds-3-truly/652030996685
Snapdeal,audio,COREGENIX Newly Launched GQ-03 Truly Wireless Earbuds TWS | Upto 120Hrs Use time | Bluetooth V5.3 | Quad Mics with AI-ENC | 40ms Low Latency Gaming |Time Display | Week Display | Breathing LED Lights,653.0,2999.0,78.0,3.5,84,16,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/coregenix-newly-launched-gq03-truly/670839044253
Snapdeal,audio,"VERONIC 91 PRO Wireless Earbuds with 45Hrs Playtime, AI-ENC Mic, Bluetooth 5.3 with Low Latency Gaming, 13mm Bass Drivers, Type-C Fast Charging, Touch Controls, IPX5 Waterproof TWS",596.0,2999.0,80.0,5.0,186,37,,Third-party,Free Delivery,3,True,False,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/veronic-91-pro-wireless-earbuds/639279272338
Snapdeal,audio,"VEHOP 161 Elite Cruze True Wireless Earbuds with 40H Playtime, ENC Crystal-Clear Calls, Fast Charging, Elegant Design, Bluetooth 5.3 Low Latency Gaming TWS, Immersive Sound, IPX5 Waterproof.",599.0,2999.0,80.0,4.1,92,18,,Third-party,Free Delivery,3,True,False,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/vehop-161-elite-cruze-true/651223289384
Snapdeal,audio,"VERONIC Q86 Aura TWS Earbuds with Digital Display, BT 5.49+ENC for Clear Calling, Low Latency Gaming Wireless Headphone, 36 Hours Play, Immersive Sound, Touch Control, IPX4 & Voice Assistance.",596.0,2999.0,80.0,4.1,246,49,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/veronic-q86-aura-tws-earbuds/662484217749
Snapdeal,audio,"VEHOP Shine Pro Truly Wireless in Ear Earbuds with 50H Playtime, AI-ENC Mic, 45ms Low Latency Gaming, 13mm Bass Drivers, Type-C Fast Charging, Made in India, Touch Controls, IPX5 Ear Buds TWS",624.0,2999.0,79.0,3.7,188,37,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/vehop-shine-pro-truly-wireless/686933441037
Snapdeal,audio,MECROLINK ANC10 Buds pods Earbuds 12 Hours Playtime Bluetooth Wireless Headphones Earphone Bluetooth Headset,379.0,3600.0,89.0,3.8,236,47,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/mecrolink-anc10-buds-pods-earbuds/661785349048
Snapdeal,audio,"VEHOP S300 OWS Open Ear Wireless Earbuds with Display, ENC Mic for Crystal-Clear Calls, 60hr Playtime with Type-C Fast Charging, BT5.4 Gaming Bluetooth Earphones, Touch Control Sports Headphone.",624.0,2999.0,79.0,3.7,163,32,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/vehop-s300-ows-open-ear/625484229302
Snapdeal,audio,"VERONIC Earbuds Bluetooth True Wireless (TWS) In Ear 30 Hours Playback Fast charging,Dual pairing IPX4(Splash & Sweat Proof) Black",681.0,2999.0,77.0,3.6,64,12,,Third-party,Free Delivery,3,True,False,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/veronic-earbuds-bluetooth-true-wireless/622097005693
Snapdeal,audio,NEO Wireless Earbuds Pro Bluetooth Earphone TWS Earbuds With Mini Bluetooth Speaker,476.0,999.0,52.0,4.1,104,20,,Third-party,Free Delivery,3,True,False,,0,,False,False,,7 days return,True,https://www.snapdeal.com/product/neo-wireless-earbuds-pro-bluetooth/673417754613
Snapdeal,audio,XYBEL Wireless Earbuds In Ear TWS White,420.0,1999.0,79.0,4.0,36,7,,Third-party,Free Delivery,3,True,False,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/xybel-in-ear-tws-white/633654204895
Snapdeal,audio,"VERONIC T110 Truly Wireless in Ear Earbuds with 38Hrs Playtime, AI-ENC Mic, Bluetooth 5.4 with Low Latency Gaming, 13mm Bass Drivers, Type-C Fast Charging, Touch Controls, IPX5 Waterproof TWS",596.0,2999.0,80.0,3.7,141,28,,Third-party,Free Delivery,3,True,False,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/veronic-t110-truly-wireless-in/684533064908
Snapdeal,audio,"VEHOP S300 OWS Open Ear Wireless Earbuds with Display, ENC Mic for Crystal-Clear Calls, 60hr Playtime with Type-C Fast Charging, BT5.4 Gaming Bluetooth Earphones, Touch Control Sports Headphone.",624.0,2999.0,79.0,4.0,207,41,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/vehop-s300-ows-open-ear/633661171390
Snapdeal,audio,M19 Wireless Earbuds TWS 5.1 Dual Touch Mini Compact Playtime with Fast Charging Sweat-Proof  Bluetooth Headphones  (Black),405.0,6999.0,94.0,3.8,200,40,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/m19-wireless-earbuds-tws-51/670486880924
Snapdeal,audio,"VEHOP Aura TWS Earbuds with Digital Display, BT 5.49+ENC for Clear Calling, Low Latency Gaming Wireless Headphone, 36 Hours Play, Immersive Sound, Touch Control, IPX4 & Voice Assistance",582.0,2999.0,81.0,3.8,94,18,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/vehop-aura-tws-earbuds-with/646446875402
Snapdeal,audio,"VERONIC Q86 Aura TWS Earbuds with Digital Display, BT 5.49+ENC for Clear Calling, Low Latency Gaming Wireless Headphone, 36 Hours Play, Immersive Sound, Touch Control, IPX4 & Voice Assistance.",596.0,2999.0,80.0,3.9,100,20,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/veronic-q86-aura-tws-earbuds/667203212727
Snapdeal,audio,"VEHOP NORD Buds 3 Truly Wireless in Ear Earbuds with 50H Playtime, AI-ENC Mic, 45ms Low Latency Gaming, 13mm Bass Drivers, Type-C Fast Charging, Made in India, Touch Controls, IPX5 Ear Buds TWS",607.0,2999.0,80.0,3.8,100,20,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/vehop-nord-buds-3-truly/623569428095
Snapdeal,audio,COREGENIX Pro 60 Truly Wireless Earbuds TWS | ENC & High Bass | Upto 30 Hrs Playtime | Bluetooth V5.3 | Quad Mics with AI-ENC | 40ms Low Latency Gaming | Gaming Beast for Android & iOS,681.0,1999.0,66.0,4.1,137,27,,Third-party,Free Delivery,3,True,True,Great Offer,1,,False,False,,7 days return,True,https://www.snapdeal.com/product/coregenix-pro-60-truly-wireless/639430892817
Snapdeal,audio,"U7 True Wireless Earbuds, Upto 30Hr Playtime Fast Charging Dual Pairing, Gaming + T-900 Ultra Smartwatch Campatible for IOS & Android -Bluetooth Call, Fitness Tracker",733.0,1999.0,63.0,4.0,115,23,,Third-party,Free Delivery,3,True,False,,0,,False,False,,7 days return,True,https://www.snapdeal.com/product/u7-true-wireless-earbuds-upto/638136213335
Snapdeal,audio,"VERONIC T110 Truly Wireless in Ear Earbuds with 38Hrs Playtime, AI-ENC Mic, Bluetooth 5.4 with Low Latency Gaming, 13mm Bass Drivers, Type-C Fast Charging, Touch Controls, IPX5 Waterproof TWS",596.0,2999.0,80.0,3.7,85,17,,Third-party,Free Delivery,3,True,False,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/veronic-t110-truly-wireless-in/684533064908
Snapdeal,audio,M19 TWS  Earbuds Bluetooth 5.1 Wireless headset  with 2200mAh Power Bank Case & LED Display (Black),401.0,4999.0,92.0,4.5,204,40,,Third-party,Free Delivery,3,True,True,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/m19-tws-earbuds-bluetooth-51/679792935514
Snapdeal,wearables,OLIVEOPS T-800 OR Orange Smart Watch,464.0,2499.0,81.0,4.0,176,35,,Third-party,Free Delivery,3,True,False,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/oliveops-oliveops-t800-or-orange/632591314714
Snapdeal,wearables,OLIVEOPS Combo Black Smart Watch,632.0,3999.0,84.0,3.7,229,45,,Third-party,Free Delivery,3,True,False,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/oliveops-combo-black-smart-watch/641887020086
Snapdeal,wearables,The Shopoholic Black Silicon Digital Men's Watch,323.0,999.0,68.0,4.0,161,32,,Third-party,Free Delivery,3,True,False,Great Offer,1,,False,False,,7 days return,True,https://www.snapdeal.com/product/the-shopoholic-black-silicon-digital/647992181652
Snapdeal,wearables,OLIVEOPS Combo Orange Smart Watch,632.0,3999.0,84.0,3.6,222,44,,Third-party,Free Delivery,3,True,False,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/oliveops-combo-orange-smart-watch/665536195563
Snapdeal,wearables,COREGENIX ULTRA Premium METAL Silver Smart Watch,820.0,4999.0,84.0,3.8,194,38,,Third-party,Free Delivery,3,True,False,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/coregenix-ultra-metal-silver-smart/620376679471
Snapdeal,wearables,The Shopoholic Black Silicon Digital Men's Watch,276.0,999.0,72.0,1.0,85,17,,Third-party,Free Delivery,3,True,False,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/the-shopoholic-black-silicon-digital/643943676648
Snapdeal,wearables,DECLASSE Green Silicon Digital Men's Watch,213.0,499.0,57.0,5.0,109,21,,Third-party,Free Delivery,3,True,False,,0,,False,False,,7 days return,True,https://www.snapdeal.com/product/declasse-1-resin-digital-mens/626618835616
Snapdeal,wearables,COREGENIX Watch-8 Large Display Black Smart Watch,702.0,2999.0,77.0,4.0,82,16,,Third-party,Free Delivery,3,True,False,Great Offer,1,Limited Period Offer,True,False,,7 days return,True,https://www.snapdeal.com/product/coregenix-watch8-large-display-black/652032692636
